Item_Weight,Item_Visibility,Item_MRP,Outlet_Years,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_Food,Item_Category_Non-Consumable
12.65,0.127283051,191.7846,15,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
19.7,0.113669629,89.0198,28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
17.85,0.02492239,153.4998,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
15.7,0.01903743,60.5536,6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
13.65,0.07005487091247264,58.7588,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
11.3,0.054637635,93.3094,14,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
12.15,0.018485511,253.1698,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
16.2,0.044472637,43.3454,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
7.81,0.055451725,122.6046,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
5.175,0.051643608,107.3622,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
17.6,0.041851756,162.7526,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
18.5,0.0783556604734774,144.2102,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
5.88,0.003606726,154.1998,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
5.405,0.093883945,200.4742,28,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6.55,0.024521191,100.6332,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
6.305,0.123115764,95.6436,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
5.03,0.008644894,122.6756,9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
19.0,0.097313129,48.0718,16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
18.0,0.038978526,148.6418,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
20.5,0.036344721,122.3756,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
7.485,0.069514712,108.7228,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False
16.1,0.047801883,127.4362,16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
11.65,0.076002991,83.4908,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False
12.6,0.056394771,51.3982,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False
8.52,0.027114238,151.9682,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
6.67,0.12332588,90.2514,26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
9.035,0.174450933,151.0708,6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False
9.8,0.02316823,47.506,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
10.85,0.162107603,106.3622,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
6.89,0.136984147,192.682,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
13.15,0.024651269,179.5686,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
9.8,0.026192765,215.685,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
15.6,0.098663652,62.9194,28,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
12.6,0.031598706,172.9764,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
13.65,0.031573246,99.47,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
16.7,0.052493162,113.9176,14,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5.785,0.04016342,181.166,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
17.85,0.01806055,97.0094,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
6.764999999999999,0.086837543,106.2306,28,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
16.5,0.012689327,39.7506,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
4.615,0.102407778,234.33,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
10.65,0.085617517,229.3668,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False
12.8,0.069902438,261.3252,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
16.75,0.075889215,37.6532,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
12.15,0.021757269,165.0184,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5.5,0.047059016,100.1016,26,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
4.61,0.123151947,175.2396,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7.42,0.025616191,188.1872,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
8.575,0.023866079,107.128,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
18.75,0.010381661,207.8954,14,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
8.985,0.184440421,99.67,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
7.435,0.123338082,206.1638,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
17.25,0.159165324,63.4194,9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
10.8,0.138171603,191.4504,15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
17.7,0.020993364,166.8474,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
20.7,0.0783556604734774,78.467,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
